2.023	0.9
2.021	0.9
2.018	0.9
2.015	0.9
2.013	0.9
2.01	0.9
2.007	0.9
2.005	0.9
2.002	0.9
1.999	0.9
1.997	0.9
1.994	0.9
1.991	0.9
1.989	0.9
1.986	0.9
1.983	0.9
1.98	0.9
1.978	0.9
1.975	0.9
1.972	1
1.97	0.9
1.967	0.9
1.964	0.9
1.962	0.9
1.959	0.9
1.956	0.9
1.954	0.9
1.951	0.9
1.948	0.9
1.946	0.9
1.943	0.9
1.94	0.9
1.938	0.9
1.935	1
1.932	0.9
1.93	0.9
1.927	0.9
1.924	1
1.922	0.9
1.919	1
1.916	0.9
1.914	0.9
1.911	1
1.908	1
1.906	0.9
1.903	0.9
1.9	0.9
1.898	1
1.895	0.9
1.892	0.9
1.89	0.9
1.887	0.9
1.884	0.9
1.882	0.9
1.879	0.9
1.876	0.9
1.874	1
1.871	0.9
1.868	0.9
1.866	0.9
1.863	0.9
1.86	1
1.858	1
1.855	0.9
1.852	0.9
1.85	0.9
1.847	1
1.844	1
1.842	1
1.839	1
1.836	1
1.834	0.9
1.831	0.9
1.828	0.9
1.826	0.9
1.823	1
1.82	1
1.818	0.9
1.815	0.9
1.812	1
1.81	0.9
1.807	0.9
1.804	0.9
1.802	1
1.799	1
1.796	1
1.794	0.9
1.791	0.9
1.788	0.9
1.786	1
1.783	0.9
1.78	0.9
1.778	0.9
1.775	0.9
1.772	1
1.769	0.9
1.767	1
1.764	1
1.761	0.9
1.759	0.9
1.756	1
1.753	1
1.751	1
1.748	1
1.745	0.9
1.743	1
1.74	1
1.737	0.9
1.735	1
1.732	0.9
1.729	0.9
1.727	0.9
1.724	0.9
1.721	0.9
1.719	0.9
1.716	1
1.713	1
1.711	1
1.708	1
1.705	1
1.703	1
1.7	1
1.697	0.9
1.695	1
1.692	1
1.689	1
1.687	1
1.684	0.9
1.681	0.9
1.679	1
1.676	1
1.673	1
1.671	1
1.668	1
1.665	1
1.663	1
1.66	1
1.657	1
1.655	1
1.652	1
1.649	0.9
1.647	1
1.644	1
1.641	0.9
1.639	0.9
1.636	0.9
1.633	0.9
1.631	1
1.628	1
1.625	1
1.623	0.9
1.62	0.9
1.617	0.9
1.615	0.9
1.612	1
1.609	1
1.607	1
1.604	0.9
1.601	0.9
1.599	0.9
1.596	0.9
1.593	1
1.591	1
1.588	0.9
1.585	0.9
1.582	1
1.58	0.9
1.577	0.9
1.574	1
1.572	1
1.569	0.9
1.566	1
1.564	1
1.561	1
1.558	1
1.556	1
1.553	1
1.55	0.9
1.548	0.9
1.545	1
1.542	1
1.54	1
1.537	1
1.534	1
1.532	1
1.529	0.9
1.526	1
1.524	1
1.521	1
1.518	1
1.516	1
1.513	1
1.51	1
1.508	1
1.505	1
1.502	0.9
1.5	1
1.497	1
1.494	0.9
1.492	0.9
1.489	1
1.486	1
1.484	1
1.481	1
1.478	1
1.476	1
1.473	1
1.47	0.9
1.468	0.9
1.465	0.9
1.462	0.9
1.46	1
1.457	1
1.454	1
1.452	1
1.449	1
1.446	1
1.444	1
1.441	1
1.438	1
1.436	1
1.433	1
1.43	1
1.428	0.9
1.425	0.9
1.422	1
1.419	1
1.417	1
1.414	0.9
1.411	1
1.409	0.9
1.406	0.9
1.403	1
1.401	1
1.398	1
1.395	1
1.393	1
1.39	1
1.387	1
1.385	1
1.382	1
1.379	1
1.377	1
1.374	1
1.371	1
1.369	0.9
1.366	0.9
1.363	0.9
1.361	0.9
1.358	0.9
1.355	0.9
1.353	0.9
1.35	0.9
1.347	0.9
1.345	0.9
1.342	0.9
1.339	0.9
1.337	0.9
1.334	0.9
1.331	0.9
1.329	0.9
1.326	0.9
1.323	0.9
1.321	0.9
1.318	0.9
1.315	0.9
1.313	0.9
1.31	0.9
1.307	0.9
1.305	0.9
1.302	0.9
1.299	0.9
1.297	0.9
1.294	0.9
1.291	0.9
1.289	0.9
1.286	0.9
1.283	0.9
1.281	0.9
1.278	0.9
1.275	0.9
1.273	0.9
1.27	0.9
1.267	0.9
1.265	0.9
1.262	0.9
1.259	0.9
1.256	0.9
1.254	0.9
1.251	0.9
1.248	0.9
1.246	0.9
1.243	1
1.24	0.9
1.238	0.9
1.235	0.9
1.232	0.9
1.23	0.9
1.227	0.9
1.224	0.9
1.222	0.9
1.219	0.9
1.216	0.9
1.214	0.9
1.211	0.9
1.208	0.9
1.206	1
1.203	0.9
1.2	0.9
1.198	0.9
1.195	0.9
1.192	0.9
1.19	0.9
1.187	0.9
1.184	0.9
1.182	0.9
1.179	0.9
1.176	0.9
1.174	0.9
1.171	0.9
1.168	0.9
1.166	0.9
1.163	0.9
1.16	0.9
1.158	0.9
1.155	0.9
1.152	0.9
1.15	0.9
1.147	0.9
1.144	0.9
1.142	0.9
1.139	0.9
1.136	0.9
1.134	0.9
1.131	0.9
1.128	1
1.126	0.9
1.123	0.9
1.12	0.9
1.118	0.9
1.115	0.9
1.112	0.9
1.109	1
1.107	0.9
1.104	0.9
1.101	0.9
1.099	0.9
1.096	0.9
1.093	1
1.091	1
1.088	0.9
1.085	0.9
1.083	0.9
1.08	0.9
1.077	0.9
1.075	0.9
1.072	0.9
1.069	0.9
1.067	0.9
1.064	0.9
1.061	0.9
1.059	0.9
1.056	0.9
1.053	0.9
1.051	1
1.048	0.9
1.045	0.9
1.043	0.9
1.04	1
1.037	0.9
1.035	0.9
1.032	0.9
1.029	0.9
1.027	0.9
1.024	0.9
1.021	0.9
1.019	0.9
1.016	0.9
1.013	0.9
1.011	0.9
1.008	0.9
1.005	0.9
1.003	0.9
1	0.9
0.997	0.9
0.995	1
0.992	0.9
0.989	0.9
0.987	0.9
0.984	0.9
0.981	0.9
0.979	0.9
0.976	0.9
0.973	0.9
0.97	0.9
0.968	0.9
0.965	0.9
0.962	0.9
0.96	0.9
0.957	1
0.954	0.9
0.952	0.9
0.949	0.9
0.946	0.9
0.944	0.9
0.941	0.9
0.938	1
0.936	0.9
0.933	0.9
0.93	1
0.928	0.9
0.925	0.9
0.922	1
0.92	1
0.917	1
0.914	0.9
0.912	0.9
0.909	0.9
0.906	0.9
0.904	1
0.901	0.9
0.898	0.9
0.896	1
0.893	0.9
0.89	0.9
0.888	0.9
0.885	0.9
0.882	1
0.88	0.9
0.877	0.9
0.874	0.9
0.872	0.9
0.869	0.9
0.866	1
0.864	1
0.861	1
0.858	0.9
0.856	0.9
0.853	1
0.85	0.9
0.848	0.9
0.845	0.9
0.842	0.9
0.84	1
0.837	1
0.834	0.9
0.831	1
0.829	1
0.826	1
0.823	1
0.821	1
0.818	1
0.815	0.9
0.813	0.9
0.81	0.9
0.807	0.9
0.805	1
0.802	0.9
0.799	0.9
0.797	0.9
0.794	1
0.791	1
0.789	1
0.786	1
0.783	1
0.781	0.9
0.778	0.9
0.775	1
0.773	1
0.77	1
0.767	1
0.765	0.9
0.762	1
0.759	1
0.757	1
0.754	0.9
0.751	0.9
0.749	1
0.746	1
0.743	1
0.741	1
0.738	1
0.735	1
0.733	0.9
0.73	1
0.727	0.9
0.725	1
0.722	1
0.719	1
0.717	1
0.714	1
0.711	1
0.709	1
0.706	1
0.703	0.9
0.701	1
0.698	1
0.695	1
0.692	1
0.69	1
0.687	0.9
0.684	0.9
0.682	1
0.679	1
0.676	1
0.674	1
0.671	1
0.668	1
0.666	1
0.663	1
0.66	1
0.658	1
0.655	1
0.652	1
0.65	1
0.647	1
0.644	1
0.642	0.9
0.639	1
0.636	1
0.634	1
0.631	1
0.628	0.9
0.626	0.9
0.623	1
0.62	1
0.618	1
0.615	1
0.612	1
0.61	0.9
0.607	1
0.604	1
0.602	1
0.599	1
0.596	1.1
0.594	1
0.591	1
0.588	1
0.586	1
0.583	1
0.58	1
0.578	1
0.575	1
0.572	1
0.57	1
0.567	1.1
0.564	1.1
0.561	1
0.559	1.1
0.556	1.1
0.553	1.1
0.551	1
0.548	1.1
0.545	1
0.543	1
0.54	1.2
0.537	1.2
0.535	1.1
0.532	1.1
0.529	1.1
0.527	1.1
0.524	1.1
0.521	1.2
0.519	1.1
0.516	1.1
0.513	1.1
0.511	1.2
0.508	1.1
0.505	1.1
0.503	1.2
0.5	1.2
0.497	1.1
0.495	1.1
0.492	1.2
0.489	1.2
0.487	1.2
0.484	1.2
0.481	1.2
0.479	1.3
0.476	1.2
0.473	1.1
0.471	1.1
0.468	1.1
0.465	1.1
0.463	1.2
0.46	1.2
0.457	1.2
0.455	1.1
0.452	1.2
0.449	1.1
0.447	1.2
0.444	1.2
0.441	1.2
0.438	1.1
0.436	1.2
0.433	1.2
0.43	1.2
0.428	1.2
0.425	1.2
0.422	1.2
0.42	1.2
0.417	1.2
0.414	1.2
0.412	1.2
0.409	1.2
0.406	1.3
0.404	1.3
0.401	1.2
0.398	1.2
0.396	1.3
0.393	1.2
0.39	1.2
0.388	1.3
0.385	1.3
0.382	1.3
0.38	1.3
0.377	1.3
0.374	1.3
0.372	1.3
0.369	1.3
0.366	1.4
0.364	1.3
0.361	1.3
0.358	1.3
0.356	1.3
0.353	1.3
0.35	1.4
0.348	1.3
0.345	1.3
0.342	1.3
0.34	1.3
0.337	1.3
0.334	1.4
0.332	1.4
0.329	1.4
0.326	1.4
0.324	1.4
0.321	1.4
0.318	1.4
0.316	1.4
0.313	1.4
0.31	1.5
0.307	1.5
0.305	1.5
0.302	1.5
0.299	1.6
0.297	1.6
0.294	1.6
0.291	1.6
0.289	1.6
0.286	1.7
0.283	1.7
0.281	1.7
0.278	1.7
0.275	1.7
0.273	1.7
0.27	1.7
0.267	1.7
0.265	1.7
0.262	1.7
0.259	1.7
0.257	1.7
0.254	1.7
0.251	1.8
0.249	1.7
0.246	1.7
0.243	1.8
0.241	1.8
0.238	1.8
0.235	1.8
0.233	1.8
0.23	1.8
0.227	1.8
0.225	1.9
0.222	1.9
0.219	1.9
0.217	2.1
0.214	2.1
0.211	2.1
0.209	2.1
0.206	2.2
0.203	2.2
0.201	2.2
0.198	2.4
0.195	2.5
0.193	2.5
0.19	2.5
0.187	2.6
0.184	2.7
0.182	2.8
0.179	2.9
0.176	3.3
0.174	3.6
0.171	3.9
0.168	4.4
0.166	5.1
0.163	6.5
0.16	8.8
0.158	11.8
0.155	15.7
0.152	20.4
0.15	25.3
0.147	29
0.144	31.8
0.142	33.9
0.139	35.4
0.136	36.1
0.134	36
0.131	35.7
0.128	34
0.126	30.1
0.123	25.4
0.12	21.3
0.118	18.3
0.115	15.6
0.112	13.5
0.11	12.2
0.107	11.9
0.104	12.2
0.102	12.9
0.099	14.1
0.096	16.5
0.094	20.4
0.091	27
0.088	37.8
0.086	54.3
0.083	69.1
0.08	74.8
0.078	79.3
0.075	79.7
0.072	86.1
0.07	85.2
0.067	85.2
0.064	85.4
0.061	85.3
0.059	86
0.056	88.4
0.053	88
0.051	91.2
0.048	89.4
0.045	90.1
0.043	86.5
0.04	75.3
0.037	59.3
0.035	45.6
0.032	35.8
0.029	29.3
0.027	24.5
0.024	19.9
0.021	16.4
0.019	13.6
0.016	11.8
0.013	10.3
0.011	8.8
0.008	7.8
0.005	6.9
0.003	6.1
0	5.2
-0.003	4.8
-0.005	4.5
-0.008	4.1
-0.011	3.9
-0.013	3.5
-0.016	3.4
-0.019	3.3
-0.021	3.1
-0.024	3
-0.027	2.9
-0.029	2.9
-0.032	2.8
-0.035	2.8
-0.037	2.8
-0.04	2.7
-0.043	2.6
-0.045	2.5
-0.048	2.5
-0.051	2.5
-0.053	2.5
-0.056	2.5
-0.059	2.3
-0.061	2.2
-0.064	2.2
-0.067	2.2
-0.07	2.1
-0.072	2.1
-0.075	2.1
-0.078	2.1
-0.08	2.1
-0.083	2.1
-0.086	2.1
-0.088	2.1
-0.091	2
-0.094	2
-0.096	2
-0.099	2
-0.102	2
-0.104	2
-0.107	1.9
-0.11	1.9
-0.112	1.9
-0.115	1.9
-0.118	1.8
-0.12	1.8
-0.123	1.8
-0.126	1.8
-0.128	1.8
-0.131	1.8
-0.134	1.8
-0.136	1.7
-0.139	1.7
-0.142	1.7
-0.144	1.7
-0.147	1.7
-0.15	1.7
-0.152	1.7
-0.155	1.7
-0.158	1.7
-0.16	1.7
-0.163	1.7
-0.166	1.7
-0.168	1.7
-0.171	1.7
-0.174	1.7
-0.176	1.7
-0.179	1.7
-0.182	1.7
-0.184	1.7
-0.187	1.7
-0.19	1.7
-0.193	1.7
-0.195	1.7
-0.198	1.7
-0.201	1.7
-0.203	1.7
-0.206	1.7
-0.209	1.7
-0.211	1.7
-0.214	1.7
-0.217	1.7
-0.219	1.6
-0.222	1.6
-0.225	1.6
-0.227	1.6
-0.23	1.6
-0.233	1.5
-0.235	1.5
-0.238	1.5
-0.241	1.5
-0.243	1.5
-0.246	1.4
-0.249	1.4
-0.251	1.4
-0.254	1.3
-0.257	1.3
-0.259	1.3
-0.262	1.3
-0.265	1.3
-0.267	1.3
-0.27	1.3
-0.273	1.3
-0.275	1.3
-0.278	1.3
-0.281	1.3
-0.283	1.3
-0.286	1.3
-0.289	1.3
-0.291	1.3
-0.294	1.3
-0.297	1.3
-0.299	1.2
-0.302	1.2
-0.305	1.3
-0.307	1.3
-0.31	1.2
-0.313	1.2
-0.316	1.3
-0.318	1.2
-0.321	1.2
-0.324	1.3
-0.326	1.2
-0.329	1.2
-0.332	1.2
-0.334	1.3
-0.337	1.2
-0.34	1.2
-0.342	1.3
-0.345	1.2
-0.348	1.1
-0.35	1.2
-0.353	1.3
-0.356	1.2
-0.358	1.3
-0.361	1.3
-0.364	1.2
-0.366	1.2
-0.369	1.2
-0.372	1.3
-0.374	1.2
-0.377	1.2
-0.38	1.3
-0.382	1.2
-0.385	1.2
-0.388	1.2
-0.39	1.2
-0.393	1.2
-0.396	1.2
-0.398	1.3
-0.401	1.2
-0.404	1.2
-0.406	1.2
-0.409	1.2
-0.412	1.1
-0.414	1.2
-0.417	1.2
-0.42	1.2
-0.422	1.1
-0.425	1.2
-0.428	1.2
-0.43	1.2
-0.433	1.1
-0.436	1.2
-0.438	1.2
-0.441	1.2
-0.444	1.1
-0.447	1.2
-0.449	1.2
-0.452	1.1
-0.455	1.1
-0.457	1.2
-0.46	1.1
-0.463	1.1
-0.465	1.1
-0.468	1.2
-0.471	1.1
-0.473	1.1
-0.476	1.2
-0.479	1.1
-0.481	1.1
-0.484	1.1
-0.487	1.1
-0.489	1
-0.492	1
-0.495	1.1
-0.497	1.1
-0.5	1
-0.503	1
-0.505	1.1
-0.508	1
-0.511	1
-0.513	1.1
-0.516	1.1
-0.519	1
-0.521	0.9
-0.524	1
-0.527	1
-0.529	1.1
-0.532	1.1
-0.535	1
-0.537	1
-0.54	1
-0.543	1
-0.545	1
-0.548	1
-0.551	1.1
-0.553	1.1
-0.556	1
-0.559	1
-0.561	1
-0.564	1
-0.567	1
-0.57	1
-0.572	1
-0.575	1
-0.578	1
-0.58	1
-0.583	1
-0.586	1
-0.588	1
-0.591	1.1
-0.594	1
-0.596	1
-0.599	1.1
-0.602	1
-0.604	1.1
-0.607	1
-0.61	1
-0.612	1
-0.615	1
-0.618	1.1
-0.62	1
-0.623	1
-0.626	1
-0.628	1
-0.631	1
-0.634	1
-0.636	1
-0.639	1
-0.642	1
-0.644	1
-0.647	1.1
-0.65	1.1
-0.652	1
-0.655	1
-0.658	1
-0.66	1
-0.663	1
-0.666	1
-0.668	1
-0.671	1
-0.674	1
-0.676	1
-0.679	0.9
-0.682	0.9
-0.684	1
-0.687	1
-0.69	1
-0.692	0.9
-0.695	0.9
-0.698	0.9
-0.701	1
-0.703	1
-0.706	1
-0.709	0.9
-0.711	0.9
-0.714	1
-0.717	0.9
-0.719	1
-0.722	1
-0.725	1
-0.727	0.9
-0.73	0.9
-0.733	1
-0.735	1
-0.738	1
-0.741	1
-0.743	1
-0.746	0.9
-0.749	1
-0.751	1
-0.754	0.9
-0.757	0.9
-0.759	0.9
-0.762	0.9
-0.765	0.9
-0.767	0.9
-0.77	0.9
-0.773	0.9
-0.775	0.9
-0.778	0.9
-0.781	0.9
-0.783	0.9
-0.786	0.9
-0.789	0.9
-0.791	0.9
-0.794	0.9
-0.797	1
-0.799	0.9
-0.802	0.9
-0.805	0.9
-0.807	0.9
-0.81	1
-0.813	1
-0.815	1
-0.818	1
-0.821	1
-0.823	0.9
-0.826	0.9
-0.829	0.9
-0.831	0.9
-0.834	0.9
-0.837	1
-0.84	0.9
-0.842	0.9
-0.845	0.9
-0.848	1
-0.85	0.9
-0.853	1
-0.856	1
-0.858	0.9
-0.861	0.9
-0.864	0.9
-0.866	0.9
-0.869	0.9
-0.872	0.9
-0.874	0.9
-0.877	1
-0.88	0.9
-0.882	0.9
-0.885	1
-0.888	0.9
-0.89	1
-0.893	1
-0.896	1
-0.898	0.9
-0.901	0.9
-0.904	0.9
-0.906	0.9
-0.909	0.9
-0.912	0.9
-0.914	0.9
-0.917	0.9
-0.92	0.9
-0.922	0.9
-0.925	0.9
-0.928	0.9
-0.93	0.9
-0.933	0.9
-0.936	0.9
-0.938	0.9
-0.941	0.9
-0.944	0.9
-0.946	0.9
-0.949	0.9
-0.952	0.9
-0.954	0.9
-0.957	0.9
-0.96	0.9
-0.962	0.9
-0.965	0.9
-0.968	0.9
-0.97	0.9
-0.973	0.9
-0.976	0.9
-0.979	0.9
-0.981	0.9
-0.984	0.9
-0.987	0.9
-0.989	0.9
-0.992	0.9
-0.995	0.9
-0.997	0.9
-1	0.9
-1.003	0.9
-1.005	0.9
-1.008	1
-1.011	0.9
-1.013	0.9
-1.016	0.9
-1.019	0.9
-1.021	0.9
-1.024	0.9
-1.027	0.9
-1.029	0.9
-1.032	0.9
-1.035	0.9
-1.037	0.9
-1.04	0.9
-1.043	0.9
-1.045	0.9
-1.048	0.9
-1.051	0.9
-1.053	0.9
-1.056	0.9
-1.059	0.9
-1.061	0.9
-1.064	0.9
-1.067	0.9
-1.069	0.9
-1.072	0.9
-1.075	0.9
-1.077	0.9
-1.08	0.9
-1.083	0.9
-1.085	0.9
-1.088	0.9
-1.091	0.9
-1.093	0.9
-1.096	0.9
-1.099	0.9
-1.101	0.9
-1.104	0.9
-1.107	0.9
-1.109	0.9
-1.112	0.9
-1.115	0.9
-1.118	0.9
-1.12	0.9
-1.123	0.9
-1.126	0.9
-1.128	0.9
-1.131	0.9
-1.134	0.9
-1.136	0.9
-1.139	0.9
-1.142	0.9
-1.144	0.9
-1.147	0.9
-1.15	0.9
-1.152	0.9
-1.155	0.9
-1.158	0.9
-1.16	0.9
-1.163	0.9
-1.166	0.9
-1.168	0.9
-1.171	0.9
-1.174	0.9
-1.176	0.9
-1.179	0.9
-1.182	0.9
-1.184	0.9
-1.187	0.9
-1.19	0.9
-1.192	0.9
-1.195	0.9
-1.198	0.9
-1.2	0.9
-1.203	0.9
-1.206	0.9
-1.208	0.9
-1.211	0.9
-1.214	0.9
-1.216	0.9
-1.219	0.9
-1.222	0.9
-1.224	0.9
-1.227	0.9
-1.23	0.9
-1.232	0.9
-1.235	0.9
-1.238	0.9
-1.24	0.9
-1.243	0.9
-1.246	0.9
-1.248	0.9
-1.251	0.9
-1.254	0.9
-1.256	0.9
-1.259	0.9
-1.262	0.9
-1.265	0.9
-1.267	0.9
-1.27	0.9
-1.273	0.9
-1.275	0.9
-1.278	0.9
-1.281	0.9
-1.283	0.9
-1.286	0.9
-1.289	0.9
-1.291	0.9
-1.294	0.9
-1.297	0.9
-1.299	0.9
-1.302	0.9
-1.305	0.9
-1.307	0.9
-1.31	0.9
-1.313	0.9
-1.315	0.9
-1.318	0.9
-1.321	0.9
-1.323	0.9
-1.326	0.9
-1.329	0.9
-1.331	0.9
-1.334	0.9
-1.337	0.9
-1.339	0.9
-1.342	0.9
-1.345	0.9
-1.347	0.9
-1.35	0.9
-1.353	0.9
-1.355	0.9
-1.358	0.9
-1.361	0.9
-1.363	0.9
-1.366	0.9
-1.369	0.9
-1.371	0.9
-1.374	0.9
-1.377	0.9
-1.379	0.9
-1.382	0.9
-1.385	0.9
-1.387	0.9
-1.39	0.9
-1.393	0.9
-1.395	0.9
-1.398	0.9
-1.401	0.9
-1.403	0.9
-1.406	0.9
-1.409	0.9
-1.411	0.9
-1.414	0.9
-1.417	0.9
-1.419	0.9
-1.422	0.9
-1.425	0.9
-1.428	0.9
-1.43	0.9
-1.433	0.9
-1.436	0.9
-1.438	0.9
-1.441	0.9
-1.444	0.9
-1.446	0.9
-1.449	1
-1.452	0.9
-1.454	0.9
-1.457	0.9
-1.46	0.9
-1.462	1
-1.465	0.9
-1.468	0.9
-1.47	0.9
-1.473	0.9
-1.476	0.9
-1.478	0.9
-1.481	0.9
-1.484	0.9
-1.486	0.9
-1.489	0.9
-1.492	0.9
-1.494	1
-1.497	0.9
-1.5	0.9
-1.502	0.9
-1.505	0.9
-1.508	0.9
-1.51	0.9
-1.513	0.9
-1.516	0.9
-1.518	0.9
-1.521	0.9
-1.524	0.9
-1.526	0.9
-1.529	0.9
-1.532	0.9
-1.534	0.9
-1.537	0.9
-1.54	0.9
-1.542	0.9
-1.545	0.9
-1.548	0.9
-1.55	0.9
-1.553	0.9
-1.556	0.9
-1.558	0.9
-1.561	0.9
-1.564	0.9
-1.566	0.9
-1.569	0.9
-1.572	0.9
-1.574	0.9
-1.577	0.9
-1.58	0.9
-1.582	0.9
-1.585	0.9
-1.588	0.9
-1.591	0.9
-1.593	0.9
-1.596	0.9
-1.599	0.9
-1.601	0.9
-1.604	0.9
-1.607	0.9
-1.609	0.9
-1.612	0.9
-1.615	0.9
-1.617	0.9
-1.62	0.9
-1.623	0.9
-1.625	0.9
-1.628	0.9
-1.631	0.9
-1.633	0.9
-1.636	0.9
-1.639	0.9
-1.641	0.9
-1.644	0.9
-1.647	0.9
-1.649	0.9
-1.652	0.9
-1.655	0.9
-1.657	0.9
-1.66	0.9
-1.663	0.9
-1.665	0.9
-1.668	0.9
-1.671	0.9
-1.673	0.9
-1.676	0.9
-1.679	0.9
-1.681	0.9
-1.684	0.9
-1.687	0.9
-1.689	0.9
-1.692	0.9
-1.695	0.9
-1.697	0.9
-1.7	0.9
-1.703	0.9
-1.705	0.9
-1.708	0.9
-1.711	0.9
-1.713	0.9
-1.716	0.9
-1.719	0.9
-1.721	0.9
-1.724	0.9
-1.727	0.9
-1.729	0.9
-1.732	0.9
-1.735	0.9
-1.737	0.9
-1.74	0.9
-1.743	0.9
-1.745	0.9
-1.748	0.9
-1.751	0.9
-1.753	0.9
-1.756	0.9
-1.759	0.9
-1.761	0.9
-1.764	0.9
-1.767	0.9
-1.769	0.9
-1.772	0.9
-1.775	0.9
-1.778	0.9
-1.78	0.9
-1.783	0.9
-1.786	0.9
-1.788	0.9
-1.791	0.9
-1.794	0.9
-1.796	0.9
-1.799	0.9
-1.802	0.9
-1.804	0.9
-1.807	0.9
-1.81	0.9
-1.812	0.9
-1.815	0.9
-1.818	0.9
-1.82	0.9
-1.823	0.9
-1.826	0.9
-1.828	0.9
-1.831	0.9
-1.834	0.9
-1.836	0.9
-1.839	0.9
-1.842	0.9
-1.844	0.9
-1.847	0.9
-1.85	0.9
-1.852	0.9
-1.855	0.9
-1.858	0.9
-1.86	0.9
-1.863	0.9
-1.866	0.9
-1.868	0.9
-1.871	0.9
-1.874	0.9
-1.876	0.9
-1.879	0.9
-1.882	0.9
-1.884	0.9
-1.887	0.9
-1.89	0.9
-1.892	0.9
-1.895	0.9
-1.898	0.9
-1.9	0.9
-1.903	0.9
-1.906	0.9
-1.908	0.9
-1.911	0.9
-1.914	0.9
-1.916	0.9
-1.919	0.9
-1.922	0.9
-1.924	0.9
-1.927	0.9
